,Date,RVXCLS
4097,2019-09-17,19.9
4098,2019-09-18,19.83
4099,2019-09-19,18.59
4100,2019-09-20,19.06
4101,2019-09-23,19.67
4102,2019-09-24,21.23
4103,2019-09-25,20.12
4104,2019-09-26,20.42
4105,2019-09-27,21.24
4106,2019-09-30,20.08
4107,2019-10-01,22.16
4108,2019-10-02,23.36
4109,2019-10-03,22.04
4110,2019-10-04,20.35
4111,2019-10-07,21.14
4112,2019-10-08,23.13
4113,2019-10-09,22.11
4114,2019-10-10,21.51
4115,2019-10-11,20.05
4116,2019-10-14,19.13
4117,2019-10-15,17.41
4118,2019-10-16,17.71
4119,2019-10-17,17.11
4120,2019-10-18,17.83
4121,2019-10-21,17.52
4122,2019-10-22,17.86
4123,2019-10-23,17.33
4124,2019-10-24,17.05
4125,2019-10-25,16.04
4126,2019-10-28,16.62
4127,2019-10-29,17.0
4128,2019-10-30,16.75
4129,2019-10-31,17.21
4130,2019-11-01,16.08
4131,2019-11-04,16.68
4132,2019-11-05,16.76
4133,2019-11-06,16.91
4134,2019-11-07,16.95
4135,2019-11-08,16.4
4136,2019-11-11,16.33
4137,2019-11-12,16.08
4138,2019-11-13,16.43
4139,2019-11-14,16.74
4140,2019-11-15,15.47
4141,2019-11-18,15.79
4142,2019-11-19,16.18
4143,2019-11-20,16.07
4144,2019-11-21,16.46
4145,2019-11-22,15.39
4146,2019-11-25,15.34
4147,2019-11-26,14.97
4148,2019-11-27,14.91
4149,2019-11-28,
4150,2019-11-29,15.22
4151,2019-12-02,17.65
4152,2019-12-03,19.1
4153,2019-12-04,18.48
4154,2019-12-05,17.67
4155,2019-12-06,16.15
4156,2019-12-09,17.94
4157,2019-12-10,18.2
4158,2019-12-11,17.61
4159,2019-12-12,16.53
4160,2019-12-13,14.73
4161,2019-12-16,14.4
4162,2019-12-17,14.3
4163,2019-12-18,14.24
4164,2019-12-19,14.13
4165,2019-12-20,14.45
4166,2019-12-23,14.79
4167,2019-12-24,15.08
4168,2019-12-25,
4169,2019-12-26,15.05
4170,2019-12-27,15.97
4171,2019-12-30,16.73
4172,2019-12-31,16.03
4173,2020-01-01,
4174,2020-01-02,15.09
4175,2020-01-03,16.07
4176,2020-01-06,16.19
4177,2020-01-07,15.96
4178,2020-01-08,15.48
4179,2020-01-09,15.11
4180,2020-01-10,14.73
4181,2020-01-13,13.35
4182,2020-01-14,13.54
4183,2020-01-15,14.07
4184,2020-01-16,13.88
4185,2020-01-17,13.69
4186,2020-01-20,
4187,2020-01-21,15.07
4188,2020-01-22,15.0
4189,2020-01-23,15.46
4190,2020-01-24,16.28
4191,2020-01-27,19.56
4192,2020-01-28,18.21
4193,2020-01-29,18.31
4194,2020-01-30,17.77
4195,2020-01-31,20.33
4196,2020-02-03,19.78
4197,2020-02-04,17.54
4198,2020-02-05,16.41
4199,2020-02-06,16.43
4200,2020-02-07,17.63
4201,2020-02-10,16.97
4202,2020-02-11,16.79
4203,2020-02-12,15.57
4204,2020-02-13,15.92
4205,2020-02-14,15.72
4206,2020-02-17,
4207,2020-02-18,16.63
4208,2020-02-19,15.78
4209,2020-02-20,17.43
4210,2020-02-21,18.94
4211,2020-02-24,24.73
4212,2020-02-25,28.83
4213,2020-02-26,28.9
4214,2020-02-27,38.07
4215,2020-02-28,42.47
4216,2020-03-02,33.26
4217,2020-03-03,36.49
4218,2020-03-04,30.75
4219,2020-03-05,39.16
4220,2020-03-06,42.41
4221,2020-03-09,52.96
4222,2020-03-10,47.19
4223,2020-03-11,54.03
4224,2020-03-12,73.93
4225,2020-03-13,55.95
4226,2020-03-16,83.19
4227,2020-03-17,72.99
4228,2020-03-18,81.12
4229,2020-03-19,76.64
4230,2020-03-20,69.21
4231,2020-03-23,65.54
4232,2020-03-24,65.03
4233,2020-03-25,69.86
4234,2020-03-26,65.21
4235,2020-03-27,70.41
4236,2020-03-30,61.86
4237,2020-03-31,60.46
4238,2020-04-01,65.26
4239,2020-04-02,58.37
4240,2020-04-03,56.82
4241,2020-04-06,53.49
4242,2020-04-07,55.4
4243,2020-04-08,53.19
4244,2020-04-09,52.48
4245,2020-04-10,
4246,2020-04-13,52.47
4247,2020-04-14,49.78
4248,2020-04-15,53.49
4249,2020-04-16,53.93
4250,2020-04-17,52.76
4251,2020-04-20,55.9
4252,2020-04-21,54.28
4253,2020-04-22,49.72
4254,2020-04-23,48.91
4255,2020-04-24,44.72
4256,2020-04-27,41.06
4257,2020-04-28,40.59
4258,2020-04-29,38.9
4259,2020-04-30,42.62
4260,2020-05-01,46.23
4261,2020-05-04,45.46
4262,2020-05-05,43.72
4263,2020-05-06,44.46
4264,2020-05-07,42.21
4265,2020-05-08,40.49
4266,2020-05-11,41.56
4267,2020-05-12,44.7
4268,2020-05-13,49.12
4269,2020-05-14,48.87
4270,2020-05-15,46.51
4271,2020-05-18,43.89
4272,2020-05-19,45.23
4273,2020-05-20,42.3
4274,2020-05-21,40.54
4275,2020-05-22,38.93
4276,2020-05-25,
4277,2020-05-26,37.64
4278,2020-05-27,36.39
4279,2020-05-28,38.96
4280,2020-05-29,38.14
4281,2020-06-01,39.88
4282,2020-06-02,38.19
4283,2020-06-03,36.34
4284,2020-06-04,36.25
4285,2020-06-05,35.0
4286,2020-06-08,36.93
4287,2020-06-09,39.41
4288,2020-06-10,39.62
4289,2020-06-11,51.11
4290,2020-06-12,49.21
4291,2020-06-15,47.98
4292,2020-06-16,47.57
4293,2020-06-17,47.95
4294,2020-06-18,47.76
4295,2020-06-19,47.29
4296,2020-06-22,43.62
4297,2020-06-23,41.84
4298,2020-06-24,45.45
4299,2020-06-25,42.57
4300,2020-06-26,44.85
4301,2020-06-29,41.64
4302,2020-06-30,38.14
4303,2020-07-01,37.52
4304,2020-07-02,35.98
4305,2020-07-03,
4306,2020-07-06,37.8
4307,2020-07-07,38.41
4308,2020-07-08,37.27
4309,2020-07-09,38.87
4310,2020-07-10,37.5
4311,2020-07-13,42.56
4312,2020-07-14,40.36
4313,2020-07-15,40.34
4314,2020-07-16,38.46
4315,2020-07-17,35.88
4316,2020-07-20,34.52
4317,2020-07-21,34.33
4318,2020-07-22,33.67
4319,2020-07-23,34.64
4320,2020-07-24,33.39
4321,2020-07-27,32.57
4322,2020-07-28,33.31
4323,2020-07-29,31.88
4324,2020-07-30,31.77
4325,2020-07-31,33.1
4326,2020-08-03,32.34
4327,2020-08-04,31.21
4328,2020-08-05,30.04
4329,2020-08-06,30.08
4330,2020-08-07,30.12
4331,2020-08-10,31.1
4332,2020-08-11,32.79
4333,2020-08-12,31.13
4334,2020-08-13,29.9
4335,2020-08-14,29.3
4336,2020-08-17,27.43
4337,2020-08-18,28.23
4338,2020-08-19,28.65
4339,2020-08-20,28.73
4340,2020-08-21,28.73
4341,2020-08-24,28.47
4342,2020-08-25,28.29
4343,2020-08-26,28.67
4344,2020-08-27,29.61
4345,2020-08-28,28.03
4346,2020-08-31,31.65
4347,2020-09-01,32.15
4348,2020-09-02,33.08
4349,2020-09-03,38.2
4350,2020-09-04,36.0
4351,2020-09-07,
4352,2020-09-08,35.72
4353,2020-09-09,32.34
4354,2020-09-10,33.5
4355,2020-09-11,32.28
4356,2020-09-14,29.5
4357,2020-09-15,28.97
4358,2020-09-16,29.24
4359,2020-09-17,29.62
4360,2020-09-18,29.55
4361,2020-09-21,33.78
4362,2020-09-22,33.34
4363,2020-09-23,35.53
4364,2020-09-24,35.61
4365,2020-09-25,33.98
4366,2020-09-28,33.87
4367,2020-09-29,34.48
4368,2020-09-30,34.49
4369,2020-10-01,35.2
4370,2020-10-02,35.08
4371,2020-10-05,34.17
4372,2020-10-06,35.46
4373,2020-10-07,33.8
4374,2020-10-08,32.71
4375,2020-10-09,30.51
4376,2020-10-12,31.6
4377,2020-10-13,30.16
4378,2020-10-14,32.1
4379,2020-10-15,32.22
4380,2020-10-16,32.68
4381,2020-10-19,34.77
4382,2020-10-20,34.93
4383,2020-10-21,34.26
4384,2020-10-22,33.15
4385,2020-10-23,32.95
4386,2020-10-26,37.8
4387,2020-10-27,39.07
4388,2020-10-28,44.99
4389,2020-10-29,41.38
4390,2020-10-30,41.36
4391,2020-11-02,41.37
4392,2020-11-03,38.93
4393,2020-11-04,33.52
4394,2020-11-05,31.14
4395,2020-11-06,29.37
4396,2020-11-09,30.48
4397,2020-11-10,30.98
4398,2020-11-11,29.09
4399,2020-11-12,31.62
4400,2020-11-13,30.0
4401,2020-11-16,30.09
4402,2020-11-17,29.54
4403,2020-11-18,30.68
4404,2020-11-19,30.17
4405,2020-11-20,29.5
4406,2020-11-23,28.76
4407,2020-11-24,29.36
4408,2020-11-25,28.76
4409,2020-11-26,
4410,2020-11-27,28.89
4411,2020-11-30,29.78
4412,2020-12-01,29.72
4413,2020-12-02,28.39
4414,2020-12-03,28.84
4415,2020-12-04,28.74
4416,2020-12-07,29.66
4417,2020-12-08,28.81
4418,2020-12-09,29.51
4419,2020-12-10,28.61
4420,2020-12-11,30.04
4421,2020-12-14,30.5
4422,2020-12-15,29.03
4423,2020-12-16,29.4
4424,2020-12-17,29.25
4425,2020-12-18,28.01
4426,2020-12-21,30.97
4427,2020-12-22,30.59
4428,2020-12-23,30.62
4429,2020-12-24,30.06
4430,2020-12-25,
4431,2020-12-28,29.07
4432,2020-12-29,30.76
4433,2020-12-30,30.52
4434,2020-12-31,30.54
4435,2021-01-01,
4436,2021-01-04,34.43
4437,2021-01-05,31.98
4438,2021-01-06,32.0
4439,2021-01-07,29.53
4440,2021-01-08,31.11
4441,2021-01-11,32.3
4442,2021-01-12,31.27
4443,2021-01-13,29.58
4444,2021-01-14,30.61
4445,2021-01-15,30.72
4446,2021-01-18,
4447,2021-01-19,30.7
4448,2021-01-20,30.02
4449,2021-01-21,30.67
4450,2021-01-22,31.64
4451,2021-01-25,33.68
4452,2021-01-26,33.71
4453,2021-01-27,40.4
4454,2021-01-28,37.33
4455,2021-01-29,38.89
4456,2021-02-01,35.33
4457,2021-02-02,31.71
4458,2021-02-03,29.69
4459,2021-02-04,28.71
4460,2021-02-05,28.83
4461,2021-02-08,30.37
4462,2021-02-09,30.44
4463,2021-02-10,32.15
4464,2021-02-11,32.38
4465,2021-02-12,31.38
4466,2021-02-15,
4467,2021-02-16,33.54
4468,2021-02-17,32.21
4469,2021-02-18,32.65
4470,2021-02-19,32.21
4471,2021-02-22,32.81
4472,2021-02-23,33.3
4473,2021-02-24,32.12
4474,2021-02-25,37.95
4475,2021-02-26,36.6
4476,2021-03-01,33.19
4477,2021-03-02,34.48
4478,2021-03-03,35.95
4479,2021-03-04,37.33
4480,2021-03-05,34.65
4481,2021-03-08,35.35
4482,2021-03-09,33.46
4483,2021-03-10,31.8
4484,2021-03-11,31.66
4485,2021-03-12,31.24
4486,2021-03-15,30.24
4487,2021-03-16,29.99
4488,2021-03-17,29.42
4489,2021-03-18,31.53
4490,2021-03-19,29.91
4491,2021-03-22,28.18
4492,2021-03-23,32.21
4493,2021-03-24,33.52
4494,2021-03-25,32.53
4495,2021-03-26,31.37
4496,2021-03-29,33.65
4497,2021-03-30,31.98
4498,2021-03-31,30.6
4499,2021-04-01,27.36
4500,2021-04-02,
4501,2021-04-05,28.19
4502,2021-04-06,26.97
4503,2021-04-07,27.77
4504,2021-04-08,27.55
4505,2021-04-09,27.01
4506,2021-04-12,27.49
4507,2021-04-13,27.08
4508,2021-04-14,26.52
4509,2021-04-15,25.18
4510,2021-04-16,23.04
4511,2021-04-19,26.07
4512,2021-04-20,28.23
4513,2021-04-21,26.19
4514,2021-04-22,26.94
4515,2021-04-23,25.17
4516,2021-04-26,25.07
4517,2021-04-27,25.49
4518,2021-04-28,24.92
4519,2021-04-29,25.13
4520,2021-04-30,25.93
4521,2021-05-03,25.58
4522,2021-05-04,27.16
4523,2021-05-05,26.86
4524,2021-05-06,26.72
4525,2021-05-07,24.56
4526,2021-05-10,28.04
4527,2021-05-11,30.05
4528,2021-05-12,34.94
4529,2021-05-13,31.48
4530,2021-05-14,27.18
4531,2021-05-17,27.98
4532,2021-05-18,28.93
4533,2021-05-19,29.88
4534,2021-05-20,28.11
4535,2021-05-21,26.46
4536,2021-05-24,24.93
4537,2021-05-25,25.41
4538,2021-05-26,24.2
4539,2021-05-27,23.46
4540,2021-05-28,23.26
4541,2021-05-31,
4542,2021-06-01,23.98
4543,2021-06-02,24.54
4544,2021-06-03,25.45
4545,2021-06-04,22.82
4546,2021-06-07,22.59
4547,2021-06-08,22.62
4548,2021-06-09,23.98
4549,2021-06-10,23.15
4550,2021-06-11,22.26
4551,2021-06-14,22.44
4552,2021-06-15,23.33
4553,2021-06-16,23.52
4554,2021-06-17,23.59
4555,2021-06-18,26.51
4556,2021-06-21,24.09
4557,2021-06-22,22.76
4558,2021-06-23,22.4
4559,2021-06-24,21.7
4560,2021-06-25,21.17
4561,2021-06-28,21.89
4562,2021-06-29,22.45
4563,2021-06-30,22.29
4564,2021-07-01,21.88
4565,2021-07-02,21.57
4566,2021-07-05,
4567,2021-07-06,24.28
4568,2021-07-07,24.84
4569,2021-07-08,26.9
4570,2021-07-09,23.67
4571,2021-07-12,23.45
4572,2021-07-13,24.88
4573,2021-07-14,25.54
4574,2021-07-15,25.37
4575,2021-07-16,26.44
4576,2021-07-19,30.3
4577,2021-07-20,26.96
4578,2021-07-21,25.69
4579,2021-07-22,26.39
4580,2021-07-23,25.12
4581,2021-07-26,26.05
4582,2021-07-27,27.45
4583,2021-07-28,25.96
4584,2021-07-29,25.0
4585,2021-07-30,25.79
4586,2021-08-02,27.54
4587,2021-08-03,26.24
4588,2021-08-04,26.65
4589,2021-08-05,25.67
4590,2021-08-06,24.6
4591,2021-08-09,25.55
4592,2021-08-10,25.59
4593,2021-08-11,25.0
4594,2021-08-12,24.18
4595,2021-08-13,23.82
4596,2021-08-16,24.38
4597,2021-08-17,26.75
4598,2021-08-18,28.22
4599,2021-08-19,29.37
4600,2021-08-20,26.5
4601,2021-08-23,24.54
4602,2021-08-24,24.72
4603,2021-08-25,24.27
4604,2021-08-26,25.72
4605,2021-08-27,23.65
4606,2021-08-30,24.06
4607,2021-08-31,23.92
4608,2021-09-01,23.81
4609,2021-09-02,23.68
4610,2021-09-03,23.61
4611,2021-09-06,
4612,2021-09-07,25.26
4613,2021-09-08,25.83
4614,2021-09-09,26.31
4615,2021-09-10,28.29
4616,2021-09-13,27.38
4617,2021-09-14,28.03
4618,2021-09-15,25.99
4619,2021-09-16,25.28
4620,2021-09-17,26.43
4621,2021-09-20,30.88
4622,2021-09-21,29.99
4623,2021-09-22,27.27
4624,2021-09-23,25.18
4625,2021-09-24,24.61
4626,2021-09-27,24.73
4627,2021-09-28,28.2
4628,2021-09-29,27.75
4629,2021-09-30,28.89
4630,2021-10-01,26.83
4631,2021-10-04,28.53
4632,2021-10-05,26.65
4633,2021-10-06,26.39
4634,2021-10-07,24.34
4635,2021-10-08,24.01
4636,2021-10-11,23.85
4637,2021-10-12,23.41
4638,2021-10-13,22.6
4639,2021-10-14,20.68
4640,2021-10-15,21.48
4641,2021-10-18,21.27
4642,2021-10-19,20.87
4643,2021-10-20,20.5
4644,2021-10-21,20.34
4645,2021-10-22,20.48
4646,2021-10-25,20.84
4647,2021-10-26,21.15
4648,2021-10-27,22.71
4649,2021-10-28,21.92
4650,2021-10-29,22.08
4651,2021-11-01,23.47
4652,2021-11-02,23.3
4653,2021-11-03,23.16
4654,2021-11-04,22.88
4655,2021-11-05,23.46
4656,2021-11-08,24.15
4657,2021-11-09,24.63
4658,2021-11-10,25.33
4659,2021-11-11,24.34
4660,2021-11-12,23.41
4661,2021-11-15,23.58
4662,2021-11-16,23.09
4663,2021-11-17,24.14
4664,2021-11-18,24.35
4665,2021-11-19,24.84
4666,2021-11-22,25.77
4667,2021-11-23,26.31
4668,2021-11-24,25.83
4669,2021-11-25,
4670,2021-11-26,39.0
4671,2021-11-29,32.98
4672,2021-11-30,36.54
4673,2021-12-01,41.92
4674,2021-12-02,38.98
4675,2021-12-03,40.95
4676,2021-12-06,36.18
4677,2021-12-07,30.54
4678,2021-12-08,28.89
4679,2021-12-09,31.21
4680,2021-12-10,28.8
4681,2021-12-13,30.53
4682,2021-12-14,32.51
4683,2021-12-15,29.37
4684,2021-12-16,31.63
4685,2021-12-17,31.99
4686,2021-12-20,33.35
4687,2021-12-21,31.33
4688,2021-12-22,28.31
4689,2021-12-23,26.47
4690,2021-12-24,
4691,2021-12-27,25.33
4692,2021-12-28,24.6
4693,2021-12-29,23.59
4694,2021-12-30,23.93
4695,2021-12-31,23.59
4696,2022-01-03,23.41
4697,2022-01-04,23.29
4698,2022-01-05,26.6
4699,2022-01-06,27.59
4700,2022-01-07,26.73
4701,2022-01-10,27.56
4702,2022-01-11,25.82
4703,2022-01-12,24.85
4704,2022-01-13,27.24
4705,2022-01-14,25.84
4706,2022-01-17,
4707,2022-01-18,30.59
4708,2022-01-19,31.56
4709,2022-01-20,33.01
4710,2022-01-21,36.25
4711,2022-01-24,36.57
4712,2022-01-25,38.22
4713,2022-01-26,37.46
4714,2022-01-27,37.26
4715,2022-01-28,35.23
4716,2022-01-31,32.94
4717,2022-02-01,29.82
4718,2022-02-02,29.89
4719,2022-02-03,31.78
4720,2022-02-04,31.2
4721,2022-02-07,30.34
4722,2022-02-08,28.66
4723,2022-02-09,27.88
4724,2022-02-10,31.25
4725,2022-02-11,34.59
4726,2022-02-14,35.48
4727,2022-02-15,31.99
4728,2022-02-16,30.68
4729,2022-02-17,33.52
4730,2022-02-18,33.71
4731,2022-02-21,
4732,2022-02-22,35.08
4733,2022-02-23,36.43
4734,2022-02-24,35.25
4735,2022-02-25,33.2
4736,2022-02-28,34.71
4737,2022-03-01,37.14
4738,2022-03-02,34.76
4739,2022-03-03,35.03
4740,2022-03-04,36.92
4741,2022-03-07,41.02
4742,2022-03-08,40.17
4743,2022-03-09,36.92
4744,2022-03-10,35.76
4745,2022-03-11,36.04
4746,2022-03-14,37.97
4747,2022-03-15,36.19
4748,2022-03-16,32.97
4749,2022-03-17,31.09
4750,2022-03-18,29.77
4751,2022-03-21,29.99
4752,2022-03-22,28.55
4753,2022-03-23,28.91
4754,2022-03-24,27.16
4755,2022-03-25,26.77
4756,2022-03-28,26.13
4757,2022-03-29,25.65
4758,2022-03-30,26.75
4759,2022-03-31,26.97
4760,2022-04-01,25.97
4761,2022-04-04,24.96
4762,2022-04-05,26.85
4763,2022-04-06,27.98
4764,2022-04-07,27.32
4765,2022-04-08,27.19
4766,2022-04-11,28.95
4767,2022-04-12,28.67
4768,2022-04-13,26.1
4769,2022-04-14,27.26
4770,2022-04-15,
4771,2022-04-18,28.38
4772,2022-04-19,27.55
4773,2022-04-20,26.34
4774,2022-04-21,28.8
4775,2022-04-22,33.56
4776,2022-04-25,32.97
4777,2022-04-26,37.92
4778,2022-04-27,36.37
4779,2022-04-28,34.8
4780,2022-04-29,37.22
4781,2022-05-02,36.61
4782,2022-05-03,34.01
4783,2022-05-04,30.24
4784,2022-05-05,35.42
4785,2022-05-06,35.18
4786,2022-05-09,39.63
4787,2022-05-10,38.75
4788,2022-05-11,38.78
4789,2022-05-12,38.13
4790,2022-05-13,35.66
4791,2022-05-16,35.16
4792,2022-05-17,32.91
4793,2022-05-18,36.73
4794,2022-05-19,34.83
4795,2022-05-20,35.06
4796,2022-05-23,34.3
4797,2022-05-24,34.64
4798,2022-05-25,33.13
4799,2022-05-26,31.87
4800,2022-05-27,30.76
4801,2022-05-30,
4802,2022-05-31,31.85
4803,2022-06-01,31.58
4804,2022-06-02,30.44
4805,2022-06-03,30.09
4806,2022-06-06,30.61
4807,2022-06-07,29.41
4808,2022-06-08,29.14
4809,2022-06-09,31.3
4810,2022-06-10,32.95
4811,2022-06-13,38.77
4812,2022-06-14,37.03
4813,2022-06-15,34.0
4814,2022-06-16,38.26
4815,2022-06-17,37.06
4816,2022-06-20,
4817,2022-06-21,36.24
4818,2022-06-22,35.43
4819,2022-06-23,35.13
4820,2022-06-24,32.67
4821,2022-06-27,32.18
4822,2022-06-28,33.11
4823,2022-06-29,33.23
4824,2022-06-30,33.96
4825,2022-07-01,32.36
4826,2022-07-04,
4827,2022-07-05,33.36
4828,2022-07-06,32.59
4829,2022-07-07,31.53
4830,2022-07-08,30.06
4831,2022-07-11,31.71
4832,2022-07-12,32.67
4833,2022-07-13,32.34
4834,2022-07-14,31.14
4835,2022-07-15,28.96
4836,2022-07-18,30.23
4837,2022-07-19,29.6
4838,2022-07-20,29.19
4839,2022-07-21,28.1
4840,2022-07-22,27.91
4841,2022-07-25,28.47
4842,2022-07-26,29.67
4843,2022-07-27,28.37
4844,2022-07-28,27.28
4845,2022-07-29,26.12
4846,2022-08-01,27.89
4847,2022-08-02,29.09
4848,2022-08-03,26.69
4849,2022-08-04,26.03
4850,2022-08-05,25.3
4851,2022-08-08,25.86
4852,2022-08-09,26.71
4853,2022-08-10,24.52
4854,2022-08-11,25.09
4855,2022-08-12,24.23
4856,2022-08-15,24.69
4857,2022-08-16,24.42
4858,2022-08-17,25.09
4859,2022-08-18,24.58
4860,2022-08-19,25.34
4861,2022-08-22,29.14
4862,2022-08-23,28.96
4863,2022-08-24,28.24
4864,2022-08-25,27.56
4865,2022-08-26,30.48
4866,2022-08-29,31.01
4867,2022-08-30,31.13
4868,2022-08-31,30.12
4869,2022-09-01,30.09
4870,2022-09-02,29.98
4871,2022-09-05,
4872,2022-09-06,31.41
4873,2022-09-07,29.4
4874,2022-09-08,28.18
4875,2022-09-09,27.29
4876,2022-09-12,27.9
4877,2022-09-13,31.09
4878,2022-09-14,30.65
4879,2022-09-15,30.69
4880,2022-09-16,31.01
4881,2022-09-19,30.85
4882,2022-09-20,32.23
4883,2022-09-21,32.69
4884,2022-09-22,31.88
4885,2022-09-23,34.83
4886,2022-09-26,37.6
4887,2022-09-27,37.64
4888,2022-09-28,35.96
4889,2022-09-29,37.08
4890,2022-09-30,36.77
4891,2022-10-03,35.81
4892,2022-10-04,34.76
4893,2022-10-05,34.62
4894,2022-10-06,35.91
4895,2022-10-07,35.84
4896,2022-10-10,37.04
4897,2022-10-11,37.82
4898,2022-10-12,38.1
4899,2022-10-13,36.55
4900,2022-10-14,36.11
4901,2022-10-17,35.81
4902,2022-10-18,34.65
4903,2022-10-19,34.76
4904,2022-10-20,34.48
4905,2022-10-21,34.36
4906,2022-10-24,34.53
4907,2022-10-25,33.3
4908,2022-10-26,32.08
4909,2022-10-27,32.17
4910,2022-10-28,30.28
4911,2022-10-31,30.77
4912,2022-11-01,30.57
4913,2022-11-02,30.77
4914,2022-11-03,30.47
4915,2022-11-04,29.67
4916,2022-11-07,29.44
4917,2022-11-08,30.23
4918,2022-11-09,30.9
4919,2022-11-10,28.53
4920,2022-11-11,27.46
4921,2022-11-14,28.36
4922,2022-11-15,28.63
4923,2022-11-16,28.44
4924,2022-11-17,28.62
4925,2022-11-18,28.15
4926,2022-11-21,27.67
4927,2022-11-22,26.31
4928,2022-11-23,24.97
4929,2022-11-24,
4930,2022-11-25,25.05
4931,2022-11-28,26.8
4932,2022-11-29,26.15
4933,2022-11-30,24.7
4934,2022-12-01,24.19
4935,2022-12-02,23.14
4936,2022-12-05,24.92
4937,2022-12-06,26.1
4938,2022-12-07,25.89
4939,2022-12-08,25.97
4940,2022-12-09,26.06
4941,2022-12-12,28.88
4942,2022-12-13,25.86
4943,2022-12-14,24.74
4944,2022-12-15,25.9
4945,2022-12-16,26.22
4946,2022-12-19,26.04
4947,2022-12-20,25.52
4948,2022-12-21,23.89
4949,2022-12-22,25.66
4950,2022-12-23,24.45
4951,2022-12-26,
4952,2022-12-27,25.02
4953,2022-12-28,25.61
4954,2022-12-29,24.86
4955,2022-12-30,25.07
4956,2023-01-02,
4957,2023-01-03,26.6
4958,2023-01-04,25.89
4959,2023-01-05,26.54
4960,2023-01-06,24.96
4961,2023-01-09,25.44
4962,2023-01-10,24.0
4963,2023-01-11,24.52
4964,2023-01-12,22.29
4965,2023-01-13,21.13
4966,2023-01-16,
4967,2023-01-17,21.99
4968,2023-01-18,23.23
4969,2023-01-19,23.54
4970,2023-01-20,22.58
4971,2023-01-23,22.52
4972,2023-01-24,22.21
4973,2023-01-25,21.93
4974,2023-01-26,22.02
4975,2023-01-27,21.63
4976,2023-01-30,23.45
4977,2023-01-31,23.01
4978,2023-02-01,21.36
4979,2023-02-02,22.2
4980,2023-02-03,22.07
4981,2023-02-06,23.5
4982,2023-02-07,22.71
4983,2023-02-08,23.74
4984,2023-02-09,24.71
4985,2023-02-10,24.4
4986,2023-02-13,24.0
4987,2023-02-14,22.38
4988,2023-02-15,22.01
4989,2023-02-16,23.88
4990,2023-02-17,23.1
4991,2023-02-20,
4992,2023-02-21,26.47
4993,2023-02-22,26.05
4994,2023-02-23,24.98
4995,2023-02-24,25.64
4996,2023-02-27,25.09
4997,2023-02-28,24.74
4998,2023-03-01,24.5
4999,2023-03-02,23.59
5000,2023-03-03,22.46
5001,2023-03-06,22.51
5002,2023-03-07,23.04
5003,2023-03-08,22.51
5004,2023-03-09,26.06
5005,2023-03-10,29.74
5006,2023-03-13,32.58
5007,2023-03-14,29.18
5008,2023-03-15,32.35
5009,2023-03-16,29.09
5010,2023-03-17,32.56
